ID,name,description
2d590358-4332-4858-801c-b262dee57dfb,Artisanal Snacks #11,"High quality, select items in the Artisanal Snacks #11 department."
9c610017-335c-480b-8513-bd0097bc3ae2,Local Breads #11,"High quality, select items in the Local Breads #11 department."
a99ec815-16c8-4bc3-b0a7-4e9f19c9bba0,Imported Desserts #11,"High quality, select items in the Imported Desserts #11 department."
7c6c463b-f2b7-447f-aabb-bf31d491ac8d,Specialty Sauces #11,"High quality, select items in the Specialty Sauces #11 department."
556963fb-23f4-4b47-a2ce-c110917ca390,Deluxe Beverages #11,"High quality, select items in the Deluxe Beverages #11 department."
a69a8161-7bda-4985-b658-acf18862aeda,Traditional Spices #11,"High quality, select items in the Traditional Spices #11 department."
6c66bcff-4f5e-470a-8a54-73f1b141cd24,Vintage Oils #11,"High quality, select items in the Vintage Oils #11 department."
558d1914-8ee8-40ea-8d42-7836699dc4c0,Eco-Friendly Extracts #11,"High quality, select items in the Eco-Friendly Extracts #11 department."
1af445e1-baf4-430d-8cab-c6cd85eb037f,Diet Beverages #11,"High quality, select items in the Diet Beverages #11 department."
e7f989d7-54a8-40f1-86df-c06378a251ef,Gluten-Free Condiments #11,"High quality, select items in the Gluten-Free Condiments #11 department."
f0562f49-3a97-45ea-bdcc-41c71488be5c,Premium Dairy #11,"High quality, select items in the Premium Dairy #11 department."
0adcb9dd-1f33-4a40-857c-a5b5fa4f8a9c,Organic Grains #11,"High quality, select items in the Organic Grains #11 department."
95c3e211-25dd-412a-98cb-b152ed6d7dcb,Gourmet Meats #11,"High quality, select items in the Gourmet Meats #11 department."
f201570d-2211-4e25-9dce-9f3972410a3e,Fresh Produce #11,"High quality, select items in the Fresh Produce #11 department."
f2d4ad89-fae5-4d0d-a620-5face8ca8e04,Selected Seafood #11,"High quality, select items in the Selected Seafood #11 department."
9c05a197-a32f-4d2a-a0f2-982c23833922,Signature Snacks #11,"High quality, select items in the Signature Snacks #11 department."
3f1ae9dc-635e-4c4d-872b-0ff69d003695,Artisanal Breads #11,"High quality, select items in the Artisanal Breads #11 department."
20dd064c-ef81-45bc-82f6-a3f982ee5488,Local Desserts #11,"High quality, select items in the Local Desserts #11 department."
115defb6-177b-4af8-8a93-8e5cedf42ea6,Imported Sauces #11,"High quality, select items in the Imported Sauces #11 department."
cca6b8c8-41df-41cb-a9ca-5feb01cc6d95,Specialty Beverages #11,"High quality, select items in the Specialty Beverages #11 department."
676526cc-0b68-4062-a0d9-736abc813e3a,Deluxe Spices #11,"High quality, select items in the Deluxe Spices #11 department."
70b772f5-b05d-44c9-82ed-db900242ff74,Traditional Oils #11,"High quality, select items in the Traditional Oils #11 department."
68999e23-22b4-4295-869a-356b10764a05,Vintage Extracts #11,"High quality, select items in the Vintage Extracts #11 department."
ccd6f362-1057-4072-b46f-a74c4fb3b665,Eco-Friendly Beverages #11,"High quality, select items in the Eco-Friendly Beverages #11 department."
659b660c-8ad3-4d7c-a3ad-b4d30b150bdc,Diet Condiments #11,"High quality, select items in the Diet Condiments #11 department."
a2ec8b2b-103a-4a3c-84e7-7207b414548c,Gluten-Free Confections #11,"High quality, select items in the Gluten-Free Confections #11 department."
9a64ecba-7cea-48a7-ae40-c9a8cdc7ac78,Premium Grains #11,"High quality, select items in the Premium Grains #11 department."
a34ded87-722a-437b-99da-bacf81f6d37b,Organic Meats #11,"High quality, select items in the Organic Meats #11 department."
27765d3c-c9e6-47d8-8468-38d1c27e11be,Gourmet Produce #11,"High quality, select items in the Gourmet Produce #11 department."
34002604-956e-4e4b-bc80-cecf525729db,Fresh Seafood #11,"High quality, select items in the Fresh Seafood #11 department."
76bbc954-a0ef-4c7c-a9c6-3e9a020b41e0,Selected Snacks #11,"High quality, select items in the Selected Snacks #11 department."
8cedc3fa-17ef-44de-abb5-ad49bf8f6357,Signature Breads #11,"High quality, select items in the Signature Breads #11 department."
98d9d250-d27b-423e-a94f-078c5c177ad1,Artisanal Desserts #11,"High quality, select items in the Artisanal Desserts #11 department."
ef7a3c0d-c854-449a-88cc-21f9a5731059,Local Sauces #11,"High quality, select items in the Local Sauces #11 department."
4998fcc0-7561-4633-a112-3b89828aa3c6,Imported Beverages #11,"High quality, select items in the Imported Beverages #11 department."
738d89e2-7a00-45eb-9626-163bf9bf62b1,Specialty Spices #11,"High quality, select items in the Specialty Spices #11 department."
40b92328-80d2-4d64-8061-7118feb387d6,Deluxe Oils #11,"High quality, select items in the Deluxe Oils #11 department."
26c56e9b-42a3-4eed-8d94-f2b636ef6971,Traditional Extracts #11,"High quality, select items in the Traditional Extracts #11 department."
2e7bdc1e-a8c7-4070-9fab-7edbdc4444ba,Vintage Beverages #11,"High quality, select items in the Vintage Beverages #11 department."
d82a7ae0-8358-4063-891f-16c6ce23a32c,Eco-Friendly Condiments #11,"High quality, select items in the Eco-Friendly Condiments #11 department."
45e15314-16c0-42a7-9ab5-48df6ce2c5fe,Diet Confections #11,"High quality, select items in the Diet Confections #11 department."
1b685acd-f628-4b05-ab49-2d5fe66a6975,Gluten-Free Dairy #11,"High quality, select items in the Gluten-Free Dairy #11 department."
a8c71c75-c600-4e77-85f4-d98bc62aae6d,Premium Meats #11,"High quality, select items in the Premium Meats #11 department."
f3d197c8-7320-4101-9efc-49125aecc5ad,Organic Produce #11,"High quality, select items in the Organic Produce #11 department."
fbfa9e5e-e1a0-42f4-bf5c-01c005ce1371,Gourmet Seafood #11,"High quality, select items in the Gourmet Seafood #11 department."
f1d1abdf-c3c2-4501-a091-c3f99b8afba1,Fresh Snacks #11,"High quality, select items in the Fresh Snacks #11 department."
f379d413-5efe-43b3-8e61-965dcfdfc429,Selected Breads #11,"High quality, select items in the Selected Breads #11 department."
25842613-5d63-42fd-b1d4-ba304547812e,Signature Desserts #11,"High quality, select items in the Signature Desserts #11 department."
7c1a370a-2476-4b95-b874-e481e3cd45d1,Artisanal Sauces #11,"High quality, select items in the Artisanal Sauces #11 department."
369a8e9b-64a0-4bae-88e1-ab255d9c2ee4,Local Beverages #11,"High quality, select items in the Local Beverages #11 department."
9bf4cfc0-4df6-4a02-b9d0-c3eb2ea0889f,Imported Spices #11,"High quality, select items in the Imported Spices #11 department."
da71fd3f-66c1-4d44-be70-733773f706b0,Specialty Oils #11,"High quality, select items in the Specialty Oils #11 department."
d3de9ffe-c230-4b77-b8ec-ad1746e50a8c,Deluxe Extracts #11,"High quality, select items in the Deluxe Extracts #11 department."
50e8c4f7-1a67-4eb0-90f3-697bd95dabf9,Traditional Beverages #11,"High quality, select items in the Traditional Beverages #11 department."
55da7852-8f1e-411f-a0bc-1781ae03f13d,Vintage Condiments #11,"High quality, select items in the Vintage Condiments #11 department."
7cac8835-67c9-43f5-889e-499cf6238430,Eco-Friendly Confections #11,"High quality, select items in the Eco-Friendly Confections #11 department."
67823fb2-b9ef-47b4-87c2-c8eb58bba167,Diet Dairy #11,"High quality, select items in the Diet Dairy #11 department."
c872eee7-97e7-4d93-aa6e-8104d4cbad39,Gluten-Free Grains #11,"High quality, select items in the Gluten-Free Grains #11 department."
bee30b55-8a4e-4bb7-a330-419acf07c524,Premium Produce #11,"High quality, select items in the Premium Produce #11 department."
b96340e4-f88e-42f3-bd45-73d56ed1f8f9,Organic Seafood #11,"High quality, select items in the Organic Seafood #11 department."
6fe6f405-bcc1-458c-b9e6-80e0a0fcd541,Gourmet Snacks #11,"High quality, select items in the Gourmet Snacks #11 department."
171d0b41-6445-42e8-bea3-932d86440cac,Fresh Breads #11,"High quality, select items in the Fresh Breads #11 department."
dba32823-658c-48d7-adea-6f0632e39fc5,Selected Desserts #11,"High quality, select items in the Selected Desserts #11 department."
15658d73-db2c-4c70-a229-275e3d55eb7e,Signature Sauces #11,"High quality, select items in the Signature Sauces #11 department."
c066a803-245b-40a5-adb3-ffc7445bd090,Artisanal Beverages #11,"High quality, select items in the Artisanal Beverages #11 department."
8e024918-4a3a-47a2-9901-b716b2c0cdbd,Local Spices #11,"High quality, select items in the Local Spices #11 department."
6be1e4c0-f613-4205-b4be-8b34ebc8198f,Imported Oils #11,"High quality, select items in the Imported Oils #11 department."
a7ffc4ee-3128-4ca9-8274-7e638923db24,Specialty Extracts #11,"High quality, select items in the Specialty Extracts #11 department."
ace1b845-0303-4f33-a9d7-f453cb9862b1,Deluxe Beverages #11,"High quality, select items in the Deluxe Beverages #11 department."
756f22e6-37dc-4b26-b920-e7f7a4b30e86,Traditional Condiments #11,"High quality, select items in the Traditional Condiments #11 department."
136b2d71-9105-4afa-bd5f-997d0dd652a8,Vintage Confections #11,"High quality, select items in the Vintage Confections #11 department."
d386a138-bf98-4d7b-b4f8-a09e8f77e6d7,Eco-Friendly Dairy #11,"High quality, select items in the Eco-Friendly Dairy #11 department."
fa659f0d-48e1-4370-9605-2e47b3f0b735,Diet Grains #11,"High quality, select items in the Diet Grains #11 department."
4b78f3e9-827e-4665-b7f1-b144051b635b,Gluten-Free Meats #11,"High quality, select items in the Gluten-Free Meats #11 department."
8e2489a9-4612-4f6b-851b-6fd9d66922b5,Premium Seafood #11,"High quality, select items in the Premium Seafood #11 department."
85098bce-0da2-4ff9-bdbb-3e5009ffac01,Organic Snacks #11,"High quality, select items in the Organic Snacks #11 department."
9672872f-a622-45ac-b578-6c959e6c8e37,Gourmet Breads #11,"High quality, select items in the Gourmet Breads #11 department."
b0117182-530e-4d4d-8469-92d4c4cdeafc,Fresh Desserts #11,"High quality, select items in the Fresh Desserts #11 department."
9112154b-ac15-495f-8ccb-b2bcb97fa1f7,Selected Sauces #11,"High quality, select items in the Selected Sauces #11 department."
0828b9ba-6d58-4e65-bb6d-7a9188c67d11,Signature Beverages #11,"High quality, select items in the Signature Beverages #11 department."
3c8be608-367e-465f-b5b4-73edd6b7b6e0,Artisanal Spices #11,"High quality, select items in the Artisanal Spices #11 department."
f2b32ee8-7736-4c32-bb07-526fd91fcfb8,Local Oils #11,"High quality, select items in the Local Oils #11 department."
e2dd23e1-bec6-4039-b223-338f7fc887d4,Imported Extracts #11,"High quality, select items in the Imported Extracts #11 department."
00699057-5070-4b37-9665-ff0db0c17169,Specialty Beverages #11,"High quality, select items in the Specialty Beverages #11 department."
24dfaa26-c9ed-4c86-9353-e79634b01d7a,Deluxe Condiments #11,"High quality, select items in the Deluxe Condiments #11 department."
6ea0387f-f0dd-4001-9514-30776612e52a,Traditional Confections #11,"High quality, select items in the Traditional Confections #11 department."
3e764605-c4e8-442d-9051-b4408b8cd461,Vintage Dairy #11,"High quality, select items in the Vintage Dairy #11 department."
82242688-d35f-4e39-b8dc-f6d35cc7e4eb,Eco-Friendly Grains #11,"High quality, select items in the Eco-Friendly Grains #11 department."
014c0c9b-a4a9-40b1-ac6d-eb12748ba8ff,Diet Meats #11,"High quality, select items in the Diet Meats #11 department."
62f4b6eb-f65a-4ad3-a54d-48baefd0a4e6,Gluten-Free Produce #11,"High quality, select items in the Gluten-Free Produce #11 department."
bc2ae49f-e371-487c-9df5-f9441b7f04c1,Premium Snacks #11,"High quality, select items in the Premium Snacks #11 department."
56a75366-6675-4e43-83f7-83285fcc93be,Organic Breads #11,"High quality, select items in the Organic Breads #11 department."
e9416cec-e4dd-457a-8370-cc75aa26275c,Gourmet Desserts #11,"High quality, select items in the Gourmet Desserts #11 department."
cf19667f-31af-4d4f-b551-adbc41c6d589,Fresh Sauces #11,"High quality, select items in the Fresh Sauces #11 department."
4592fba5-f660-4f27-88e7-ac20c12d7fe3,Selected Beverages #11,"High quality, select items in the Selected Beverages #11 department."
e5d3fdcd-7a1b-478b-b72e-292fa295a4fb,Signature Spices #11,"High quality, select items in the Signature Spices #11 department."
7531062e-6fa6-47a6-99e0-e15e251ce4c1,Artisanal Oils #11,"High quality, select items in the Artisanal Oils #11 department."
b2e5a906-f591-4a1f-a539-142849660bba,Local Extracts #11,"High quality, select items in the Local Extracts #11 department."
26f84744-261f-4fda-a17e-3e9981ce3572,Imported Beverages #11,"High quality, select items in the Imported Beverages #11 department."
2efd7a15-5b74-4d6f-b0ba-6a0354471499,Specialty Condiments #11,"High quality, select items in the Specialty Condiments #11 department."
5ac1b229-54c9-45ec-9969-12d2e080720d,Deluxe Confections #11,"High quality, select items in the Deluxe Confections #11 department."
48c4da2c-96a1-4884-9f8f-776385c2bfc3,Traditional Dairy #11,"High quality, select items in the Traditional Dairy #11 department."
109e68ea-328f-4cb6-8ea6-a3f49f4f9f80,Vintage Grains #11,"High quality, select items in the Vintage Grains #11 department."
7c4d58dd-1d6a-47de-9052-684adc95ed28,Eco-Friendly Meats #11,"High quality, select items in the Eco-Friendly Meats #11 department."
03de76e9-31e6-4a29-937e-2a42d904cb89,Diet Produce #11,"High quality, select items in the Diet Produce #11 department."
8daf012e-2165-4891-abd8-9c62857c6a26,Gluten-Free Seafood #11,"High quality, select items in the Gluten-Free Seafood #11 department."
397b0afa-262c-4f55-9b95-c1224af79a60,Premium Breads #11,"High quality, select items in the Premium Breads #11 department."
10112f55-340c-4e65-9fb2-c2cfde57ab45,Organic Desserts #11,"High quality, select items in the Organic Desserts #11 department."
6f129082-2fcf-4fb8-8d27-29fe8068e625,Gourmet Sauces #11,"High quality, select items in the Gourmet Sauces #11 department."
cae10367-32ae-4425-91d2-d792c09a7f92,Fresh Beverages #11,"High quality, select items in the Fresh Beverages #11 department."
9a7cb750-a078-4bbc-9ca4-69502a92c7fc,Selected Spices #11,"High quality, select items in the Selected Spices #11 department."
c7135049-5f4c-4f04-8787-253b9aef14f0,Signature Oils #11,"High quality, select items in the Signature Oils #11 department."
ddbefb79-a85e-4711-8c55-844ac121d930,Artisanal Extracts #11,"High quality, select items in the Artisanal Extracts #11 department."
dcce05bc-2841-443d-83be-df0e432bf574,Local Beverages #11,"High quality, select items in the Local Beverages #11 department."
16fbf568-d64a-4801-969d-8ebef3e616ae,Imported Condiments #11,"High quality, select items in the Imported Condiments #11 department."
cbae1fc3-72f7-4e8e-ae56-7f3b4379f057,Specialty Confections #11,"High quality, select items in the Specialty Confections #11 department."
5ac3c6fe-3d03-4ed0-93e7-8e2805a6a219,Deluxe Dairy #11,"High quality, select items in the Deluxe Dairy #11 department."
cd6e6de3-de9a-474d-bd90-5b75c66d7dc4,Traditional Grains #11,"High quality, select items in the Traditional Grains #11 department."
3c3edda0-ba87-4589-bba8-64c7c641d962,Vintage Meats #11,"High quality, select items in the Vintage Meats #11 department."
59881bd5-a8cf-4623-bc90-05eac337760e,Eco-Friendly Produce #11,"High quality, select items in the Eco-Friendly Produce #11 department."
4a47756e-bc72-4c73-83b1-388c5139781a,Diet Seafood #11,"High quality, select items in the Diet Seafood #11 department."
db347d52-da62-451e-a445-a029545c594b,Gluten-Free Snacks #11,"High quality, select items in the Gluten-Free Snacks #11 department."
64345c92-15d4-4e2f-adaa-7d3328249dd9,Premium Desserts #11,"High quality, select items in the Premium Desserts #11 department."
9ec63a90-8b38-48f4-9c0c-05a95efa9845,Organic Sauces #11,"High quality, select items in the Organic Sauces #11 department."
